pair_idx,rel_a,rel_b,scene,yaw_diff_deg,pitch_diff_deg,rot_deg,rot_err_deg,trans_dir_err_deg
166,7705a2edd022de9da3f8cead677287645986e982d9247a21e1992859a59f8335/nerfstudio/images_4/frame_00136.png,7705a2edd022de9da3f8cead677287645986e982d9247a21e1992859a59f8335/nerfstudio/images_4/frame_00340.png,7705a2edd022,65.1847,14.268,68.085,2.0274977127894687,1.0046268424975708
167,d4fbeba0168af8fddb2fc695881787aedcd62f477c7dcec9ebca7b8594bbd95b/nerfstudio/images_4/frame_00054.png,d4fbeba0168af8fddb2fc695881787aedcd62f477c7dcec9ebca7b8594bbd95b/nerfstudio/images_4/frame_00206.png,d4fbeba0168a,65.3643,20.4066,68.0895,68.08948586178448,180.0
168,85cd0e92110bcd35e826cbff16bb0e85d8117717adaf36f0698920f0fb9b2cfd/nerfstudio/images_4/frame_00208.png,85cd0e92110bcd35e826cbff16bb0e85d8117717adaf36f0698920f0fb9b2cfd/nerfstudio/images_4/frame_00369.png,85cd0e92110b,74.5372,4.2679,77.0312,8.055391525297214,2.3828413367513757
169,9cbc5548643ca9cfe797f871bac58bccd02f0510c49b7cb3697b38dfd780a508/nerfstudio/images_4/frame_00142.png,9cbc5548643ca9cfe797f871bac58bccd02f0510c49b7cb3697b38dfd780a508/nerfstudio/images_4/frame_00239.png,9cbc5548643c,89.4171,8.5784,89.6725,3.9443130745051036,2.954709731445795
170,35872363e17af5d173b6a0b09fcf5de94627ad5dc5f8a9ad4c579f3e70b4797a/nerfstudio/images_4/frame_00092.png,35872363e17af5d173b6a0b09fcf5de94627ad5dc5f8a9ad4c579f3e70b4797a/nerfstudio/images_4/frame_00273.png,35872363e17a,57.0035,10.2613,57.3767,9.759526477194255,9.837562278559075
171,d3812aad538261e7f73c75762ff55f23b468bcc76f376d52ac86ca6cf3c44b4b/nerfstudio/images_4/frame_00277.png,d3812aad538261e7f73c75762ff55f23b468bcc76f376d52ac86ca6cf3c44b4b/nerfstudio/images_4/frame_00307.png,d3812aad5382,87.7044,1.2977,87.5678,5.667610480563296,164.76726166281296
172,dac9796dd69e1c25277e29d7e30af4f21e3b575d62a0a208c2b3d1211e2d5d77/nerfstudio/images_4/frame_00088.png,dac9796dd69e1c25277e29d7e30af4f21e3b575d62a0a208c2b3d1211e2d5d77/nerfstudio/images_4/frame_00305.png,dac9796dd69e,71.6408,14.5518,74.2844,2.577165151914823,2.967331874695722
173,b3bf9079b442c681749f6bd95cfb0659c6d844f2228b2f4fa4b602a0e3627b9a/nerfstudio/images_4/frame_00211.png,b3bf9079b442c681749f6bd95cfb0659c6d844f2228b2f4fa4b602a0e3627b9a/nerfstudio/images_4/frame_00289.png,b3bf9079b442,50.7064,3.2399,52.5338,11.248435423452069,1.7154071519867644
174,9cbc5548643ca9cfe797f871bac58bccd02f0510c49b7cb3697b38dfd780a508/nerfstudio/images_4/frame_00045.png,9cbc5548643ca9cfe797f871bac58bccd02f0510c49b7cb3697b38dfd780a508/nerfstudio/images_4/frame_00190.png,9cbc5548643c,54.7712,2.4895,55.1921,1.6434711067874073,2.357288145247404
175,2b65ba886efac7af6253fce68ae9284bf4d4db019e17c47f3e853361acbdb066/nerfstudio/images_4/frame_00194.png,2b65ba886efac7af6253fce68ae9284bf4d4db019e17c47f3e853361acbdb066/nerfstudio/images_4/frame_00265.png,2b65ba886efa,74.1831,0.4626,74.4268,5.407948707051221,5.116983840849348
176,f004c810d94bac93f527606a2ff859d646f99fcac0868c6c6905b29c718fa37b/nerfstudio/images_4/frame_00074.png,f004c810d94bac93f527606a2ff859d646f99fcac0868c6c6905b29c718fa37b/nerfstudio/images_4/frame_00187.png,f004c810d94b,64.4409,12.4763,65.8034,0.4579047497434926,0.3345174055651694
177,3b16a10ec9b4ab71580958b634485a979ffd6df0d368dbbf6fc1c5ffacf46b7a/nerfstudio/images_4/frame_00024.png,3b16a10ec9b4ab71580958b634485a979ffd6df0d368dbbf6fc1c5ffacf46b7a/nerfstudio/images_4/frame_00408.png,3b16a10ec9b4,53.935,32.6624,63.6621,63.66205893078855,180.0
178,183dd248f6a86e07c5adf9de8ee2d0abe45b1216331c03678e89634c2e9b1c7f/nerfstudio/images_4/frame_00183.png,183dd248f6a86e07c5adf9de8ee2d0abe45b1216331c03678e89634c2e9b1c7f/nerfstudio/images_4/frame_00349.png,183dd248f6a8,51.1027,0.621,51.0916,2.69906942246334,12.63438265139443
179,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/nerfstudio/images_4/frame_00073.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/nerfstudio/images_4/frame_00262.png,800cf88687a7,52.1396,11.1443,55.9078,1.4424060413088204,4.281984794541447
180,165f5af8bfe32f70595a1c9393a6e442acf7af019998275144f605b89a306557/nerfstudio/images_4/frame_00001.png,165f5af8bfe32f70595a1c9393a6e442acf7af019998275144f605b89a306557/nerfstudio/images_4/frame_00065.png,165f5af8bfe3,57.335,8.2482,60.4756,6.363679688660134,2.7027464482191874
181,1ba74c22670ad047981441581d00f26f4a148d1010bcac7468c615adf5fa4d5d/nerfstudio/images_4/frame_00031.png,1ba74c22670ad047981441581d00f26f4a148d1010bcac7468c615adf5fa4d5d/nerfstudio/images_4/frame_00270.png,1ba74c22670a,54.8789,11.1964,56.1031,3.510015992689113,4.714026269367285
182,389a460ca1995e0658e85fe8e6b520b4e88b370cd6710dfe728b1564bba31aee/nerfstudio/images_4/frame_00357.png,389a460ca1995e0658e85fe8e6b520b4e88b370cd6710dfe728b1564bba31aee/nerfstudio/images_4/frame_00385.png,389a460ca199,77.8261,16.7135,79.3078,2.101112573761497,6.47466070683059
183,f7aaea9ac683bb1945cfeb1daa9abca3375249e0d19281a89a3f575040835464/nerfstudio/images_4/frame_00123.png,f7aaea9ac683bb1945cfeb1daa9abca3375249e0d19281a89a3f575040835464/nerfstudio/images_4/frame_00250.png,f7aaea9ac683,69.6378,1.8646,79.4618,10.216349555107731,5.895938812684885
184,0569e83fdc248a51fc0ab082ce5e2baff15755c53c207f545e6d02d91f01d166/nerfstudio/images_4/frame_00192.png,0569e83fdc248a51fc0ab082ce5e2baff15755c53c207f545e6d02d91f01d166/nerfstudio/images_4/frame_00268.png,0569e83fdc24,52.8628,1.8035,52.8783,18.671075921299092,9.32303433663034
185,073f5a9b983ced6fb28b23051260558b165f328a16b2d33fe20585b7ee4ad561/nerfstudio/images_4/frame_00110.png,073f5a9b983ced6fb28b23051260558b165f328a16b2d33fe20585b7ee4ad561/nerfstudio/images_4/frame_00258.png,073f5a9b983c,63.2566,4.1273,63.3072,63.30723417363018,180.0
186,ef59aac437132bfc1dd45a7e1f8e4800978e7bb28bf98c4428d26fb3e1da3e90/nerfstudio/images_4/frame_00016.png,ef59aac437132bfc1dd45a7e1f8e4800978e7bb28bf98c4428d26fb3e1da3e90/nerfstudio/images_4/frame_00149.png,ef59aac43713,73.2762,1.1289,73.2909,2.529939077735512,2.8968824876880026
187,d4fbeba0168af8fddb2fc695881787aedcd62f477c7dcec9ebca7b8594bbd95b/nerfstudio/images_4/frame_00161.png,d4fbeba0168af8fddb2fc695881787aedcd62f477c7dcec9ebca7b8594bbd95b/nerfstudio/images_4/frame_00240.png,d4fbeba0168a,60.0918,15.4694,62.3371,18.034406225368002,12.604626840908168
188,073f5a9b983ced6fb28b23051260558b165f328a16b2d33fe20585b7ee4ad561/nerfstudio/images_4/frame_00149.png,073f5a9b983ced6fb28b23051260558b165f328a16b2d33fe20585b7ee4ad561/nerfstudio/images_4/frame_00347.png,073f5a9b983c,59.006,21.9851,62.5857,7.881208471428627,6.424326145092296
189,ddfdcfdf02d53dd89a055cd9e1ed30272ab3f57c7560ac2c3761bb01d76a7882/nerfstudio/images_4/frame_00100.png,ddfdcfdf02d53dd89a055cd9e1ed30272ab3f57c7560ac2c3761bb01d76a7882/nerfstudio/images_4/frame_00225.png,ddfdcfdf02d5,69.3538,10.2109,70.3695,4.554857876825632,3.9202794857369554
190,2beaca318994c25409dcbb6d0bdd96c3620f2f18aec44ea3f20edd302f18ca78/nerfstudio/images_4/frame_00128.png,2beaca318994c25409dcbb6d0bdd96c3620f2f18aec44ea3f20edd302f18ca78/nerfstudio/images_4/frame_00176.png,2beaca318994,64.5706,3.2314,64.3818,11.653262019390565,4.589918532866695
191,032dee9fb0a8bc1b90871dc5fe950080d0bcd3caf166447f44e60ca50ac04ec7/nerfstudio/images_4/frame_00023.png,032dee9fb0a8bc1b90871dc5fe950080d0bcd3caf166447f44e60ca50ac04ec7/nerfstudio/images_4/frame_00139.png,032dee9fb0a8,53.2409,0.9587,56.2966,4.571866864997675,7.016459964116966
192,c455899acfc8816353a55fade692d19d9c2bff68c8615f852931d5754848db74/nerfstudio/images_4/frame_00035.png,c455899acfc8816353a55fade692d19d9c2bff68c8615f852931d5754848db74/nerfstudio/images_4/frame_00289.png,c455899acfc8,72.5125,6.9105,71.9974,4.504305561934315,5.732439391159124
193,2beaca318994c25409dcbb6d0bdd96c3620f2f18aec44ea3f20edd302f18ca78/nerfstudio/images_4/frame_00016.png,2beaca318994c25409dcbb6d0bdd96c3620f2f18aec44ea3f20edd302f18ca78/nerfstudio/images_4/frame_00068.png,2beaca318994,53.3521,0.8297,54.8981,3.8710065475916298,4.22801039411848
194,32c2b92fac40c698fa92de008a9aad0857168d255363a850a89de88b5b3ec42e/nerfstudio/images_4/frame_00060.png,32c2b92fac40c698fa92de008a9aad0857168d255363a850a89de88b5b3ec42e/nerfstudio/images_4/frame_00107.png,32c2b92fac40,62.1571,4.6282,63.5573,2.2785523634239713,0.4598917144707274
195,286239bd0d4436b747987c40f8cbfc0675bb69435d4ab19a3f73b9d816d0c09a/nerfstudio/images_4/frame_00070.png,286239bd0d4436b747987c40f8cbfc0675bb69435d4ab19a3f73b9d816d0c09a/nerfstudio/images_4/frame_00118.png,286239bd0d44,86.9406,16.276,94.0602,9.786753939784358,6.765817276055614
196,3b16a10ec9b4ab71580958b634485a979ffd6df0d368dbbf6fc1c5ffacf46b7a/nerfstudio/images_4/frame_00014.png,3b16a10ec9b4ab71580958b634485a979ffd6df0d368dbbf6fc1c5ffacf46b7a/nerfstudio/images_4/frame_00041.png,3b16a10ec9b4,50.7162,2.011,51.6668,2.591953916428535,2.5531469600095424
197,ddfdcfdf02d53dd89a055cd9e1ed30272ab3f57c7560ac2c3761bb01d76a7882/nerfstudio/images_4/frame_00115.png,ddfdcfdf02d53dd89a055cd9e1ed30272ab3f57c7560ac2c3761bb01d76a7882/nerfstudio/images_4/frame_00275.png,ddfdcfdf02d5,59.8639,6.4205,62.445,10.678033580241733,5.985398871913821
198,e78f8cebd2bd93d960bfaeac18fac0bb2524f15c44288903cd20b73e599e8a81/nerfstudio/images_4/frame_00180.png,e78f8cebd2bd93d960bfaeac18fac0bb2524f15c44288903cd20b73e599e8a81/nerfstudio/images_4/frame_00309.png,e78f8cebd2bd,61.1176,24.9028,65.8711,16.59912139786917,9.10695576734438
199,f71ac346cd0fc4652a89afb37044887ec3907d37d01d1ceb0ad28e1a780d8e03/nerfstudio/images_4/frame_00023.png,f71ac346cd0fc4652a89afb37044887ec3907d37d01d1ceb0ad28e1a780d8e03/nerfstudio/images_4/frame_00144.png,f71ac346cd0f,85.0088,4.1373,85.5792,15.77516424861816,11.982438097888195
200,f71ac346cd0fc4652a89afb37044887ec3907d37d01d1ceb0ad28e1a780d8e03/nerfstudio/images_4/frame_00139.png,f71ac346cd0fc4652a89afb37044887ec3907d37d01d1ceb0ad28e1a780d8e03/nerfstudio/images_4/frame_00284.png,f71ac346cd0f,77.6289,0.008,77.392,15.131448363590653,7.692266463145196
201,2991a75d1f0fb2b7a891d424fc2459bb954b61599b52e74a056a7acfb2998b77/nerfstudio/images_4/frame_00215.png,2991a75d1f0fb2b7a891d424fc2459bb954b61599b52e74a056a7acfb2998b77/nerfstudio/images_4/frame_00237.png,2991a75d1f0f,78.1834,9.9903,77.9618,1.8102642793850838,3.0970995535389445
202,07d9f9724ca854fae07cb4c57d7ea22bf667d5decd4058f547728922f909956b/nerfstudio/images_4/frame_00141.png,07d9f9724ca854fae07cb4c57d7ea22bf667d5decd4058f547728922f909956b/nerfstudio/images_4/frame_00288.png,07d9f9724ca8,77.7877,7.0394,79.8254,3.6197658468371294,3.137263395356451
203,70eac6ff18a1daae4eeccc5eb18723eaf7e029a77e79c79d9573f7bac59ba92b/nerfstudio/images_4/frame_00154.png,70eac6ff18a1daae4eeccc5eb18723eaf7e029a77e79c79d9573f7bac59ba92b/nerfstudio/images_4/frame_00273.png,70eac6ff18a1,63.2968,18.1336,66.3337,12.372856687701944,9.40869413819948
204,f004c810d94bac93f527606a2ff859d646f99fcac0868c6c6905b29c718fa37b/nerfstudio/images_4/frame_00110.png,f004c810d94bac93f527606a2ff859d646f99fcac0868c6c6905b29c718fa37b/nerfstudio/images_4/frame_00281.png,f004c810d94b,73.3294,3.7841,73.9436,0.3165888355617131,0.9131210939853497
205,07d9f9724ca854fae07cb4c57d7ea22bf667d5decd4058f547728922f909956b/nerfstudio/images_4/frame_00017.png,07d9f9724ca854fae07cb4c57d7ea22bf667d5decd4058f547728922f909956b/nerfstudio/images_4/frame_00153.png,07d9f9724ca8,63.1526,2.4802,64.8698,0.7729770023553091,0.8125058877188771
206,093ef327b4e4f9d4ee52c02a354a53558a8652157fb0d58f3b4a708734afb334/nerfstudio/images_4/frame_00020.png,093ef327b4e4f9d4ee52c02a354a53558a8652157fb0d58f3b4a708734afb334/nerfstudio/images_4/frame_00188.png,093ef327b4e4,50.9182,4.2009,50.5196,0.43234214706967683,5.489359938963328
207,b2076bc7231bac445b1a3d0015a410675a3222f25cc219e8178a62a0dd4ac63d/nerfstudio/images_4/frame_00054.png,b2076bc7231bac445b1a3d0015a410675a3222f25cc219e8178a62a0dd4ac63d/nerfstudio/images_4/frame_00257.png,b2076bc7231b,67.7576,11.361,76.506,5.062979651300137,3.566091011462921
208,af0d7039e64af3959210c235e59425896ac064f4e0f721c437bbd2cf1d8ea910/nerfstudio/images_4/frame_00143.png,af0d7039e64af3959210c235e59425896ac064f4e0f721c437bbd2cf1d8ea910/nerfstudio/images_4/frame_00267.png,af0d7039e64a,82.4829,3.1147,82.839,82.83898403926997,180.0
209,06da796666297fe4c683c231edf56ec00148a6a52ab5bb159fe1be31f53a58df/nerfstudio/images_4/frame_00198.png,06da796666297fe4c683c231edf56ec00148a6a52ab5bb159fe1be31f53a58df/nerfstudio/images_4/frame_00218.png,06da79666629,66.3822,6.6891,67.3452,49.4594423830532,99.95408492034561
210,8cb2e97d26a639f05a571476240a8fa86988e6853f0f13cc05830d1578002aad/nerfstudio/images_4/frame_00155.png,8cb2e97d26a639f05a571476240a8fa86988e6853f0f13cc05830d1578002aad/nerfstudio/images_4/frame_00285.png,8cb2e97d26a6,54.0484,1.3093,58.9809,3.217517732610703,4.850586030402723
211,e78f8cebd2bd93d960bfaeac18fac0bb2524f15c44288903cd20b73e599e8a81/nerfstudio/images_4/frame_00043.png,e78f8cebd2bd93d960bfaeac18fac0bb2524f15c44288903cd20b73e599e8a81/nerfstudio/images_4/frame_00175.png,e78f8cebd2bd,59.0682,17.1764,61.4811,17.37299567649049,7.39380326063452
212,ec305787b70029b782c71c1bf296c3885c7c22619e5661bd40085533ddfee5e4/nerfstudio/images_4/frame_00077.png,ec305787b70029b782c71c1bf296c3885c7c22619e5661bd40085533ddfee5e4/nerfstudio/images_4/frame_00345.png,ec305787b700,71.2295,2.4397,71.4304,2.322876547070419,10.273536980547417
213,fb3b73f1d3fe9d192f21f55f5100fd258887aef345f778e0a64fc0587930a6f9/nerfstudio/images_4/frame_00041.png,fb3b73f1d3fe9d192f21f55f5100fd258887aef345f778e0a64fc0587930a6f9/nerfstudio/images_4/frame_00095.png,fb3b73f1d3fe,70.2582,3.6318,72.2837,10.646194508602903,10.50040456047869
214,15ff83e2531668d27c92091c97d31401ce323e24ee7c844cb32d5109ab9335f7/nerfstudio/images_4/frame_00214.png,15ff83e2531668d27c92091c97d31401ce323e24ee7c844cb32d5109ab9335f7/nerfstudio/images_4/frame_00240.png,15ff83e25316,65.5915,2.2014,66.0282,3.453736627288271,3.1702095637736742
215,7a9f97660be8f2421b37dd413c898360532f17c6447c11515e8aded2d80eb99d/nerfstudio/images_4/frame_00085.png,7a9f97660be8f2421b37dd413c898360532f17c6447c11515e8aded2d80eb99d/nerfstudio/images_4/frame_00193.png,7a9f97660be8,61.7126,9.9871,62.8226,0.45709453029124686,1.5942876786081075
216,a401469cb0fa576b93e836a4a6d712394f1a55a0a53a42250286980bd078e669/nerfstudio/images_4/frame_00187.png,a401469cb0fa576b93e836a4a6d712394f1a55a0a53a42250286980bd078e669/nerfstudio/images_4/frame_00300.png,a401469cb0fa,64.4674,27.3449,69.5886,4.312797789232151,3.5579530118787726
217,387eeb925ba47af5db9ce6102aaf6b07e6d3573b7e7568dda4cef22d5ab1342f/nerfstudio/images_4/frame_00023.png,387eeb925ba47af5db9ce6102aaf6b07e6d3573b7e7568dda4cef22d5ab1342f/nerfstudio/images_4/frame_00113.png,387eeb925ba4,62.5734,5.4098,67.3521,2.8384078948763185,0.40575410038990534
218,946f49be73928469000baa5ca04d2573137c5ee6a66362bcf8d130354dca8924/nerfstudio/images_4/frame_00020.png,946f49be73928469000baa5ca04d2573137c5ee6a66362bcf8d130354dca8924/nerfstudio/images_4/frame_00173.png,946f49be7392,68.724,2.7176,70.7282,8.272521361406621,3.1178738834667543
219,0a1b7c20a92c43c6b8954b1ac909fb2f0fa8b2997b80604bc8bbec80a1cb2da3/nerfstudio/images_4/frame_00227.png,0a1b7c20a92c43c6b8954b1ac909fb2f0fa8b2997b80604bc8bbec80a1cb2da3/nerfstudio/images_4/frame_00266.png,0a1b7c20a92c,63.1085,4.8225,66.7164,2.0002984874011025,2.939898073158417
220,fb2c0499c225d6124938cadcf0dc48cbb490551b8a69c98386491c1366163632/nerfstudio/images_4/frame_00039.png,fb2c0499c225d6124938cadcf0dc48cbb490551b8a69c98386491c1366163632/nerfstudio/images_4/frame_00116.png,fb2c0499c225,83.0396,2.7424,83.0797,9.596398410734656,3.84397545306541
221,374ffd0c5ff8e544f588f1da3ce0d5b69dc39ff3af95d7ccec480fe5e533c45e/nerfstudio/images_4/frame_00029.png,374ffd0c5ff8e544f588f1da3ce0d5b69dc39ff3af95d7ccec480fe5e533c45e/nerfstudio/images_4/frame_00212.png,374ffd0c5ff8,53.9033,3.4712,54.0663,1.9334857202643008,4.997652258524093
222,4ae797d07b6d1644c9db6919c8cc8c0d28d72be45108ac7a3abf8dc21b599d83/nerfstudio/images_4/frame_00008.png,4ae797d07b6d1644c9db6919c8cc8c0d28d72be45108ac7a3abf8dc21b599d83/nerfstudio/images_4/frame_00040.png,4ae797d07b6d,68.5476,3.1248,69.5785,3.5217422127123545,4.95889354627854
223,e9360e7a89bee835dc847cf8796093e634b759ff582558788dcfe8326f6e8901/nerfstudio/images_4/frame_00017.png,e9360e7a89bee835dc847cf8796093e634b759ff582558788dcfe8326f6e8901/nerfstudio/images_4/frame_00071.png,e9360e7a89be,54.1616,1.3143,54.0714,2.263708876322448,2.4122938807347
224,ddfdcfdf02d53dd89a055cd9e1ed30272ab3f57c7560ac2c3761bb01d76a7882/nerfstudio/images_4/frame_00006.png,ddfdcfdf02d53dd89a055cd9e1ed30272ab3f57c7560ac2c3761bb01d76a7882/nerfstudio/images_4/frame_00131.png,ddfdcfdf02d5,70.1723,14.8827,72.492,4.789318353927302,4.979408965559131
225,7705a2edd022de9da3f8cead677287645986e982d9247a21e1992859a59f8335/nerfstudio/images_4/frame_00049.png,7705a2edd022de9da3f8cead677287645986e982d9247a21e1992859a59f8335/nerfstudio/images_4/frame_00191.png,7705a2edd022,73.687,1.5458,71.8174,2.191252318115831,2.015629297599495
226,2f3e1c0f688c84cec67f9a1ea219c54c14ffabf31a046e620dacc690cac2f1bd/nerfstudio/images_4/frame_00142.png,2f3e1c0f688c84cec67f9a1ea219c54c14ffabf31a046e620dacc690cac2f1bd/nerfstudio/images_4/frame_00260.png,2f3e1c0f688c,77.143,15.5669,78.9368,2.4354419813994976,0.5349237164396312
227,b5faa2a8ce980030125717352086bf9ec16c5d994bae3b3a732da3eb67cf4fa8/nerfstudio/images_4/frame_00155.png,b5faa2a8ce980030125717352086bf9ec16c5d994bae3b3a732da3eb67cf4fa8/nerfstudio/images_4/frame_00206.png,b5faa2a8ce98,77.9158,9.8802,78.608,6.270978555160847,12.931294274044328
228,5c8dafad7d782c76ffad8c14e9e1244ce2b83aa12324c54a3cc10176964acf04/nerfstudio/images_4/frame_00036.png,5c8dafad7d782c76ffad8c14e9e1244ce2b83aa12324c54a3cc10176964acf04/nerfstudio/images_4/frame_00319.png,5c8dafad7d78,55.045,2.9034,55.4758,0.5357034582581336,0.6093877772072146
229,8324b3ca22085040c2a0ecb7284e0cdf776b1f846b73a7c0df893587cb4a45f8/nerfstudio/images_4/frame_00302.png,8324b3ca22085040c2a0ecb7284e0cdf776b1f846b73a7c0df893587cb4a45f8/nerfstudio/images_4/frame_00385.png,8324b3ca2208,89.3308,1.7898,89.559,89.55900037287168,180.0
230,af0d7039e64af3959210c235e59425896ac064f4e0f721c437bbd2cf1d8ea910/nerfstudio/images_4/frame_00042.png,af0d7039e64af3959210c235e59425896ac064f4e0f721c437bbd2cf1d8ea910/nerfstudio/images_4/frame_00162.png,af0d7039e64a,59.1538,12.173,64.0854,6.236185231457694,5.3669817321235
231,41036716da7efda334c1d434c4141d15642e0e02f881a01b6c8c36f8bea64c45/nerfstudio/images_4/frame_00157.png,41036716da7efda334c1d434c4141d15642e0e02f881a01b6c8c36f8bea64c45/nerfstudio/images_4/frame_00356.png,41036716da7e,59.9621,0.9962,59.4121,2.7619797731686444,4.112485401501351
232,0bfdd020cf475b9c68e4b469d1d1a2d0cad303eefe8b78fb2307855afdaac8be/nerfstudio/images_4/frame_00075.png,0bfdd020cf475b9c68e4b469d1d1a2d0cad303eefe8b78fb2307855afdaac8be/nerfstudio/images_4/frame_00342.png,0bfdd020cf47,77.9937,8.22,78.5799,10.100202081674057,7.186985139881955
233,d9b6376623741313bf6da6bf4cdb9828be614a2ce9390ceb3f31cd535d661a75/nerfstudio/images_4/frame_00012.png,d9b6376623741313bf6da6bf4cdb9828be614a2ce9390ceb3f31cd535d661a75/nerfstudio/images_4/frame_00349.png,d9b637662374,86.3768,46.7088,93.5916,93.59164184193742,180.0
234,15ff83e2531668d27c92091c97d31401ce323e24ee7c844cb32d5109ab9335f7/nerfstudio/images_4/frame_00016.png,15ff83e2531668d27c92091c97d31401ce323e24ee7c844cb32d5109ab9335f7/nerfstudio/images_4/frame_00299.png,15ff83e25316,84.689,21.7382,86.7623,2.499244307130372,3.4581704403235283
235,946f49be73928469000baa5ca04d2573137c5ee6a66362bcf8d130354dca8924/nerfstudio/images_4/frame_00126.png,946f49be73928469000baa5ca04d2573137c5ee6a66362bcf8d130354dca8924/nerfstudio/images_4/frame_00248.png,946f49be7392,63.3673,15.2578,64.9238,2.119344488405091,30.42543886416338
236,ddfdcfdf02d53dd89a055cd9e1ed30272ab3f57c7560ac2c3761bb01d76a7882/nerfstudio/images_4/frame_00008.png,ddfdcfdf02d53dd89a055cd9e1ed30272ab3f57c7560ac2c3761bb01d76a7882/nerfstudio/images_4/frame_00152.png,ddfdcfdf02d5,63.931,13.7607,66.1125,4.081063049471941,2.745741976190586
237,119fd56d3797e2d349ca64ddcc5851463cd13b5974b5b2e4566ed5cf7e02e6c1/nerfstudio/images_4/frame_00050.png,119fd56d3797e2d349ca64ddcc5851463cd13b5974b5b2e4566ed5cf7e02e6c1/nerfstudio/images_4/frame_00295.png,119fd56d3797,77.8404,5.0693,72.8881,2.191466282744227,2.7383415198801795
238,63798f5c6fbfcb4eb686268248b8ecbc8d87d920b2bcce967eeaedfd3b3b6d82/nerfstudio/images_4/frame_00016.png,63798f5c6fbfcb4eb686268248b8ecbc8d87d920b2bcce967eeaedfd3b3b6d82/nerfstudio/images_4/frame_00113.png,63798f5c6fbf,78.1576,14.0065,78.902,78.90202184843793,180.0
239,8324b3ca22085040c2a0ecb7284e0cdf776b1f846b73a7c0df893587cb4a45f8/nerfstudio/images_4/frame_00047.png,8324b3ca22085040c2a0ecb7284e0cdf776b1f846b73a7c0df893587cb4a45f8/nerfstudio/images_4/frame_00257.png,8324b3ca2208,59.0255,4.1465,59.3578,6.099577729562542,1.8192199451883242
240,8324b3ca22085040c2a0ecb7284e0cdf776b1f846b73a7c0df893587cb4a45f8/nerfstudio/images_4/frame_00154.png,8324b3ca22085040c2a0ecb7284e0cdf776b1f846b73a7c0df893587cb4a45f8/nerfstudio/images_4/frame_00194.png,8324b3ca2208,70.045,0.6093,70.1125,5.3368320908272775,4.745212552428118
241,9641a1ed7963ce5ca734cff3e6ccea3dfa8bcb0b0a3ff78f65d32a080de2d71e/nerfstudio/images_4/frame_00025.png,9641a1ed7963ce5ca734cff3e6ccea3dfa8bcb0b0a3ff78f65d32a080de2d71e/nerfstudio/images_4/frame_00072.png,9641a1ed7963,52.2338,2.6333,53.7451,1.8205610520975941,2.945464442651194
242,093ef327b4e4f9d4ee52c02a354a53558a8652157fb0d58f3b4a708734afb334/nerfstudio/images_4/frame_00013.png,093ef327b4e4f9d4ee52c02a354a53558a8652157fb0d58f3b4a708734afb334/nerfstudio/images_4/frame_00124.png,093ef327b4e4,65.6217,2.9166,67.0702,0.8219749150688327,1.542965543491595
243,8324b3ca22085040c2a0ecb7284e0cdf776b1f846b73a7c0df893587cb4a45f8/nerfstudio/images_4/frame_00278.png,8324b3ca22085040c2a0ecb7284e0cdf776b1f846b73a7c0df893587cb4a45f8/nerfstudio/images_4/frame_00299.png,8324b3ca2208,85.813,13.3129,86.4416,3.0186471453745924,0.6038731330630748
244,e9360e7a89bee835dc847cf8796093e634b759ff582558788dcfe8326f6e8901/nerfstudio/images_4/frame_00026.png,e9360e7a89bee835dc847cf8796093e634b759ff582558788dcfe8326f6e8901/nerfstudio/images_4/frame_00295.png,e9360e7a89be,57.5031,17.9026,60.1446,4.57592897755436,4.139228777147619
245,5c8dafad7d782c76ffad8c14e9e1244ce2b83aa12324c54a3cc10176964acf04/nerfstudio/images_4/frame_00094.png,5c8dafad7d782c76ffad8c14e9e1244ce2b83aa12324c54a3cc10176964acf04/nerfstudio/images_4/frame_00230.png,5c8dafad7d78,64.6888,13.0327,65.6345,0.3887485294855611,0.08336240272563623
246,286239bd0d4436b747987c40f8cbfc0675bb69435d4ab19a3f73b9d816d0c09a/nerfstudio/images_4/frame_00132.png,286239bd0d4436b747987c40f8cbfc0675bb69435d4ab19a3f73b9d816d0c09a/nerfstudio/images_4/frame_00263.png,286239bd0d44,79.0922,29.7014,88.6257,88.62571076498257,180.0
247,d1b3a0b37acc72207295b05e8c359f8b43bf879eb882c60747cfc6d3c7d8efa3/nerfstudio/images_4/frame_00135.png,d1b3a0b37acc72207295b05e8c359f8b43bf879eb882c60747cfc6d3c7d8efa3/nerfstudio/images_4/frame_00180.png,d1b3a0b37acc,72.9989,30.3424,78.4692,5.34865532014387,7.966682482860083
248,0569e83fdc248a51fc0ab082ce5e2baff15755c53c207f545e6d02d91f01d166/nerfstudio/images_4/frame_00025.png,0569e83fdc248a51fc0ab082ce5e2baff15755c53c207f545e6d02d91f01d166/nerfstudio/images_4/frame_00129.png,0569e83fdc24,73.934,15.9558,75.4171,14.871063958227673,9.712171773769036
