pair_idx,scene_name,rel_a,rel_b,yaw_diff_deg,rot_err_deg,gt_rel_rot_deg,pred_rel_rot_deg,selected_variant,video_direction,rel_eval_target,status
274,Street,Street/img/image2_001210.png,Street/img_north/image_north_1_0293.png,61.937691,14.279469775930307,62.11337926301399,48.232860359440075,v1_A2B_p2_s2,A2B,direct_A_to_B,ok
275,Street,Street/img/image2_000209.png,Street/img/image2_000189.png,61.792853,3.6578819696063096,61.82284318851315,62.49401859431717,v2_B2A_p1_s1,B2A,invert_B_to_A_to_match_A_to_B,ok
276,Street,Street/img/image2_001968.png,Street/img_north/image_north_1_0148.png,57.125366,21.726822366404317,57.73137073295052,36.13330975219451,v1_A2B_p2_s2,A2B,direct_A_to_B,ok
277,Street,Street/img/image2_000765.png,Street/img_south/image_south_1_0249.png,56.925812,129.79675865462693,57.11417550978469,175.30101331009766,v2_B2A_p1_s1,B2A,invert_B_to_A_to_match_A_to_B,ok
278,Street,Street/img/image2_001428.png,Street/img_south/image_south_1_0405.png,58.713311,12.102310668990338,58.992768090419176,48.05453483792223,v1_A2B_p2_s2,A2B,direct_A_to_B,ok
279,Street,Street/img/image2_001429.png,Street/img_south/image_south_1_0405.png,54.32756,4.0375697797619114,54.50901698142735,52.20854863077893,v0_A2B_p1_s1,A2B,direct_A_to_B,ok
280,Street,Street/img/image2_000870.png,Street/img/image2_000849.png,51.371891,6.755877470617347,51.63716032698156,47.215727123788035,v0_A2B_p1_s1,A2B,direct_A_to_B,ok
281,Street,Street/img/image2_000289.png,Street/img/image2_000250.png,57.555754,4.727927339575649,57.714155813291256,61.53473025939542,v2_B2A_p1_s1,B2A,invert_B_to_A_to_match_A_to_B,ok
282,Street,Street/img/image2_000585.png,Street/img_east/image_east_0395.png,63.773823,2.116495145969232,63.885675388906435,63.70495372439647,v3_B2A_p2_s2,B2A,invert_B_to_A_to_match_A_to_B,ok
283,Street,Street/img/image2_000247.png,Street/img/image2_000243.png,60.052042,38.21453699635678,60.12861116025511,22.14467895581399,v2_B2A_p1_s1,B2A,invert_B_to_A_to_match_A_to_B,ok
284,Street,Street/img/image2_002338.png,Street/img/image2_002432.png,56.334024,8.460431066576133,56.55513543420479,63.156582685533905,v3_B2A_p2_s2,B2A,invert_B_to_A_to_match_A_to_B,ok
285,Street,Street/img/image2_002341.png,Street/img/image2_002429.png,62.584508,5.166809799449122,62.85892838942641,67.72757720659477,v2_B2A_p1_s1,B2A,invert_B_to_A_to_match_A_to_B,ok
