pair_idx,rel_a,rel_b,scene,yaw_diff_deg,pitch_diff_deg,rot_deg,rot_err_deg,trans_dir_err_deg
172,dac9796dd69e1c25277e29d7e30af4f21e3b575d62a0a208c2b3d1211e2d5d77/colmap/images/frame_00025.png,dac9796dd69e1c25277e29d7e30af4f21e3b575d62a0a208c2b3d1211e2d5d77/colmap/images/frame_00240.png,dac9796dd69e,76.7572,23.1968,79.8518,3.1837505931315366,2.564466954008897
173,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/colmap/images/frame_00150.png,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/colmap/images/frame_00330.png,e8ce51b6abfe,62.6567,8.4492,67.3679,3.221157445462553,2.680888345724833
174,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00016.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00144.png,cd9c981eeb4a,65.8104,1.0951,67.3248,6.296791586551974,6.637056791655628
175,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00112.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00257.png,800cf88687a7,68.824,6.953,73.2107,4.197040953054862,1.2961160730680061
176,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00078.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00163.png,800cf88687a7,56.8466,7.5195,58.5264,1.5140391809678424,2.4954915711177623
177,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00139.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00279.png,cd9c981eeb4a,76.4471,4.4151,81.1348,2.760565515253159,2.903136516126511
178,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00080.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00299.png,800cf88687a7,67.2239,6.5239,68.7586,1.8580983313489887,1.246751456368489
179,5c3af581028068a3c402c7cbe16ecf9471ddf2897c34ab634b7b1b6cf81aba00/colmap/images/frame_00123.png,5c3af581028068a3c402c7cbe16ecf9471ddf2897c34ab634b7b1b6cf81aba00/colmap/images/frame_00285.png,5c3af5810280,52.3968,1.1585,52.6077,0.33022651199180525,2.420848928021547
180,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00126.png,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00238.png,9c8c0e0fadd9,68.0953,13.5612,69.238,2.55441632414703,0.3638770981766364
181,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00027.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00262.png,cbd44beb04f9,62.0433,14.7766,63.4714,1.1821387955659173,2.545302996958064
182,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00005.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00107.png,800cf88687a7,83.5726,8.7084,87.6922,5.26072655681528,2.378568552205646
183,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00082.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00206.png,800cf88687a7,68.6352,2.341,69.7745,0.45604681041565215,1.4221327664853458
184,5c3af581028068a3c402c7cbe16ecf9471ddf2897c34ab634b7b1b6cf81aba00/colmap/images/frame_00145.png,5c3af581028068a3c402c7cbe16ecf9471ddf2897c34ab634b7b1b6cf81aba00/colmap/images/frame_00269.png,5c3af5810280,60.465,3.4536,60.5608,0.8947317793817025,0.1745115646096815
185,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00003.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00098.png,800cf88687a7,84.0622,3.6305,86.305,1.7757904929293122,1.5738614867979495
186,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00135.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00251.png,800cf88687a7,57.0457,10.1678,59.3981,3.6830042508280028,1.462196214702551
187,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00167.png,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00304.png,5f0041e53d59,74.7699,3.0353,75.7579,4.587954192783273,1.9046149490169333
188,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00082.png,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00229.png,dafa9c7cbda9,63.7337,16.7026,65.6356,65.63563505226901,180.0
189,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00061.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00170.png,800cf88687a7,56.3423,6.7575,57.6242,2.014448190334645,4.835886696710905
190,ba55c875d20c34ee85ffc72264c4d77710852e5fb7d9ce4b9c26a8442850e98f/colmap/images/frame_00175.png,ba55c875d20c34ee85ffc72264c4d77710852e5fb7d9ce4b9c26a8442850e98f/colmap/images/frame_00263.png,ba55c875d20c,89.282,11.4624,89.9597,4.225904051368857,0.8523329307715047
191,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00028.png,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00054.png,9c8c0e0fadd9,75.1032,2.9536,75.3271,1.439909669678645,2.4325518589515847
192,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00004.png,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00140.png,9c8c0e0fadd9,57.2647,9.5126,59.2926,4.933462777083145,2.7102862664380263
193,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00145.png,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00318.png,dafa9c7cbda9,75.993,5.1465,76.3076,76.3075822267626,180.0
194,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00029.png,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00284.png,dafa9c7cbda9,74.9886,13.1837,76.049,76.04902435057247,180.0
195,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00149.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00195.png,800cf88687a7,59.7663,3.7195,60.6807,8.43031265895635,4.465690912056167
196,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00139.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00274.png,cd9c981eeb4a,80.1778,2.2195,84.1834,4.82600686707009,2.4542218254891326
197,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00018.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00262.png,cbd44beb04f9,70.3676,14.7453,71.5449,0.7213259442730676,0.4395097621805728
198,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00036.png,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00077.png,dafa9c7cbda9,64.6811,1.6315,64.5733,21.951276323535875,26.587774813500026
199,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00160.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00220.png,cd9c981eeb4a,83.4579,4.5229,85.263,5.83028535574972,2.3056744311364583
200,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00150.png,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00340.png,dafa9c7cbda9,78.2281,17.7296,79.7702,79.77022313353157,180.0
201,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00040.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00121.png,800cf88687a7,51.7116,2.3111,52.3651,5.670195521825047,6.92011469636119
202,ba55c875d20c34ee85ffc72264c4d77710852e5fb7d9ce4b9c26a8442850e98f/colmap/images/frame_00093.png,ba55c875d20c34ee85ffc72264c4d77710852e5fb7d9ce4b9c26a8442850e98f/colmap/images/frame_00160.png,ba55c875d20c,54.7376,3.6595,54.9855,6.252845007430278,1.2908926346942085
203,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00034.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00094.png,800cf88687a7,66.8428,5.6923,67.8628,1.306496037983247,3.2068568407752194
204,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00007.png,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00182.png,5f0041e53d59,67.2811,3.8865,69.4925,1.9780471730652214,0.3245119386243176
205,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/colmap/images/frame_00045.png,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/colmap/images/frame_00134.png,e8ce51b6abfe,50.7257,4.1949,57.2368,1.817744076651044,0.3782927581684084
206,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00113.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00218.png,cd9c981eeb4a,78.3843,3.5377,78.893,6.022135728343292,1.8758398508920788
207,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00129.png,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00292.png,5f0041e53d59,65.3585,0.1754,66.3552,3.0203833095352475,1.1659644020092224
208,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00025.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00096.png,cbd44beb04f9,78.892,3.8111,81.2974,1.5769257435908488,1.1305528284871624
209,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00183.png,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00302.png,5f0041e53d59,72.6563,3.6391,74.7186,3.920739848369926,2.653514975811107
210,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00155.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00295.png,cd9c981eeb4a,73.4913,10.5526,77.2731,5.788823330703746,1.8548970917576963
211,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00163.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00222.png,cd9c981eeb4a,83.7643,4.285,85.6666,6.241765342506776,3.150732580294549
212,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00062.png,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00159.png,cc08c0bdc34d,69.4542,2.6144,70.9852,9.907293277622298,3.4937797505594856
213,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00033.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00083.png,800cf88687a7,62.203,5.6224,63.2694,0.5373369394815047,1.7897834066723801
214,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00078.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00318.png,800cf88687a7,51.2206,18.1498,58.2551,2.908336358410967,5.7030341262623745
215,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00079.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00176.png,cbd44beb04f9,71.9785,6.9363,73.5657,1.5650830799321978,1.5896964427554392
216,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00113.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00299.png,cd9c981eeb4a,69.3809,5.0199,70.1113,7.432648381357242,0.536799633336273
217,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00167.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00239.png,cbd44beb04f9,56.8967,11.2101,61.0525,1.1371069399293912,1.6062994361387148
218,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00012.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00104.png,800cf88687a7,76.6268,10.0442,80.3736,3.754832356022701,2.188039347830862
219,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00115.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00315.png,800cf88687a7,60.3622,21.8724,69.3788,1.8978727690670574,8.44357807377531
220,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00182.png,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00321.png,cc08c0bdc34d,60.1903,4.557,60.6662,8.489367880268336,3.525090525412336
221,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00177.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00267.png,cd9c981eeb4a,71.3651,5.9562,73.03,7.29886216778774,4.359624039900717
222,5c3af581028068a3c402c7cbe16ecf9471ddf2897c34ab634b7b1b6cf81aba00/colmap/images/frame_00147.png,5c3af581028068a3c402c7cbe16ecf9471ddf2897c34ab634b7b1b6cf81aba00/colmap/images/frame_00301.png,5c3af5810280,70.613,3.5206,70.7262,4.236118547581265,4.261115417653604
223,5c3af581028068a3c402c7cbe16ecf9471ddf2897c34ab634b7b1b6cf81aba00/colmap/images/frame_00147.png,5c3af581028068a3c402c7cbe16ecf9471ddf2897c34ab634b7b1b6cf81aba00/colmap/images/frame_00298.png,5c3af5810280,70.2206,3.28,70.3314,5.248711788698915,5.280912383003165
224,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00021.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00265.png,cbd44beb04f9,65.6609,14.2868,66.8553,1.5022386450499603,0.3570076873887935
225,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00022.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00143.png,800cf88687a7,57.1223,1.5482,57.6531,2.3203276359751577,0.18986604933342419
226,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00120.png,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00304.png,5f0041e53d59,65.3994,0.3017,66.3868,3.18744301835491,1.408695500334659
227,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00001.png,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00312.png,9c8c0e0fadd9,60.1188,11.0467,61.4678,3.3840802101943126,0.9018749437150825
228,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00004.png,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00237.png,9c8c0e0fadd9,79.1534,3.6845,78.8138,2.85798274479075,2.1586805668096574
229,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00017.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00146.png,800cf88687a7,54.7621,2.2167,55.1689,2.234974120221659,3.8887422325877576
230,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00069.png,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00142.png,cc08c0bdc34d,57.6746,1.3173,58.8556,8.327905701661754,4.9517415103130755
231,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00047.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00138.png,cbd44beb04f9,89.8305,1.471,92.9419,2.961621328560546,2.2690936978645855
232,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00168.png,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00244.png,9c8c0e0fadd9,73.8511,20.3866,76.9546,2.7344608794652094,2.9277934430879378
233,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/colmap/images/frame_00153.png,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/colmap/images/frame_00369.png,e8ce51b6abfe,62.4459,6.8945,66.4826,1.1907799523518194,0.3205412472185763
234,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00180.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00285.png,cd9c981eeb4a,52.4147,33.1623,62.9621,109.80525200189719,122.6487276884767
235,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00137.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00237.png,cd9c981eeb4a,83.8587,21.9428,89.8831,6.112472132479787,5.749597524673458
236,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/colmap/images/frame_00048.png,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/colmap/images/frame_00154.png,e8ce51b6abfe,51.0063,6.1307,54.9301,2.5703558059299763,0.8243159073627859
237,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00115.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00217.png,cd9c981eeb4a,78.1093,3.2335,78.6278,7.9250007467073225,2.0020290355748265
238,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00047.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00137.png,cd9c981eeb4a,51.5478,16.9871,57.6222,7.549814344269447,2.1666135298057565
239,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00108.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00212.png,cd9c981eeb4a,68.5905,1.2803,68.8534,8.69958756126876,1.9655349095519126
240,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00135.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00210.png,cd9c981eeb4a,66.4839,20.9257,71.8594,5.532280512363929,4.942777967915446
241,5c3af581028068a3c402c7cbe16ecf9471ddf2897c34ab634b7b1b6cf81aba00/colmap/images/frame_00136.png,5c3af581028068a3c402c7cbe16ecf9471ddf2897c34ab634b7b1b6cf81aba00/colmap/images/frame_00292.png,5c3af5810280,71.9988,1.7109,71.9659,2.1654936786925036,3.2046623378959658
242,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00151.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00214.png,cd9c981eeb4a,79.3448,0.8808,80.6087,5.38959364223777,1.6154929777057268
243,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00118.png,5f0041e53d59d67c3ca25db97b269db183a532c4566a6bc46ca0e69cfa4234ad/colmap/images/frame_00306.png,5f0041e53d59,65.3818,0.8862,66.4105,4.100541726652112,0.9401593820521956
244,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00180.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00240.png,cbd44beb04f9,56.9569,11.6258,61.0281,1.2174898575813728,0.5146947920848218
245,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00174.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00264.png,cd9c981eeb4a,75.909,2.7061,77.3668,8.705821134439747,5.505612120022099
246,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00112.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00205.png,cd9c981eeb4a,60.3037,6.1009,60.7118,9.264024174282955,5.639336948294823
247,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/colmap/images/frame_00120.png,e8ce51b6abfe05bf8dca47e29c8be6c1e6de27a8c9fece7a121400b931b2ca0f/colmap/images/frame_00371.png,e8ce51b6abfe,53.7999,13.0638,60.1811,1.4301978743245747,0.40957039847143567
248,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00076.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00278.png,800cf88687a7,52.4108,0.6325,53.952,1.1022739970083684,4.6202801692723625
249,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00061.png,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00141.png,cc08c0bdc34d,54.3331,0.3366,55.2571,8.283071809963216,4.32236746349162
250,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00081.png,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00123.png,dafa9c7cbda9,59.756,0.8299,62.1438,62.14379058703467,180.0
251,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00139.png,cc08c0bdc34ddd2867705d0b17a86ec2a9d7c7926ce99070ed1fdc66a812de07/colmap/images/frame_00288.png,cc08c0bdc34d,52.2759,1.3994,53.4987,8.616832853403315,2.732301880891052
252,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00077.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00128.png,cbd44beb04f9,52.1933,4.2142,53.684,1.1611361658572301,1.5217363902652472
253,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00064.png,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00239.png,dafa9c7cbda9,70.5072,14.6814,72.2387,72.23865792033013,180.0
254,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00123.png,cd9c981eeb4a9091547af19181b382698e9d9eee0a838c7c9783a8a268af6aee/colmap/images/frame_00272.png,cd9c981eeb4a,88.1396,3.0238,89.8508,10.354884985953298,4.017473388630038
255,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00036.png,800cf88687a79c232700454c2f5a402e771bc7157037a17b0ce93da365b25575/colmap/images/frame_00135.png,800cf88687a7,53.0542,2.2007,53.2896,3.088130932935673,8.205443080415563
256,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00164.png,9c8c0e0fadd97abf60088f667eba058ef077a71a8c0f5a4eff2782aa97f1ceb8/colmap/images/frame_00355.png,9c8c0e0fadd9,66.419,27.8206,69.5502,5.561088508064768,5.041264403918955
257,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00130.png,dafa9c7cbda9d1ddaa8a2b51fc8c54f4eb44161f5e5c53685dc744580ca77751/colmap/images/frame_00330.png,dafa9c7cbda9,82.6733,8.5379,82.9741,82.97409981132083,180.0
258,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00148.png,cbd44beb04f9c98f2d2c5affff89a6e0a72c25f1aa0c6f660fbd9e4d26702f8b/colmap/images/frame_00242.png,cbd44beb04f9,52.3212,12.076,57.2634,2.710020437101184,3.2023145098269525
