pair_idx,pair_source,scene_name,sequence_name,sequence_b,split_a,split_b,rel_a,rel_b,yaw_diff_deg,pitch_diff_deg,geodesic_rot_deg,baseline,frame_idx_a,frame_idx_b,overlap_amount,metadata_scene,pose_source,quat_convention
2498,selp_metadata,Street,img,img,,,Street/img/image2_002337.png,Street/img/image2_002434.png,55.513600,1.652853,56.473486,,,,small,Street,selp_npy_quaternion,w2c
1945,selp_metadata,GreatCourt,seq2,seq5,,,GreatCourt/seq2/frame00104.png,GreatCourt/seq5/frame00266.png,55.509020,2.589654,55.566717,,,,small,GreatCourt,selp_npy_quaternion,w2c
2829,selp_metadata,Street,img,img_south,,,Street/img/image2_002057.png,Street/img_south/image_south_1_0527.png,55.355440,0.950115,55.382441,,,,small,Street,selp_npy_quaternion,w2c
4109,selp_metadata,Street,img,img_west,,,Street/img/image2_000335.png,Street/img_west/image_west_0144.png,55.352254,1.811541,55.472652,,,,small,Street,selp_npy_quaternion,w2c
3765,selp_metadata,GreatCourt,seq5,seq1,,,GreatCourt/seq5/frame00315.png,GreatCourt/seq1/frame00244.png,55.340277,5.695269,56.269562,,,,small,GreatCourt,selp_npy_quaternion,w2c
4587,selp_metadata,Street,img,img_south,,,Street/img/image2_002059.png,Street/img_south/image_south_1_0528.png,55.317168,0.797786,55.336935,,,,small,Street,selp_npy_quaternion,w2c
2502,selp_metadata,Street,img_east,img,,,Street/img_east/image_east_0525.png,Street/img/image2_000031.png,55.304191,0.879695,56.018540,,,,small,Street,selp_npy_quaternion,w2c
3530,selp_metadata,Street,img_north,img_east,,,Street/img_north/image_north_1_0458.png,Street/img_east/image_east_0416.png,55.254535,2.490401,55.582898,,,,small,Street,selp_npy_quaternion,w2c
499,selp_metadata,StMarysChurch,seq5,seq6,,,StMarysChurch/seq5/frame00044.png,StMarysChurch/seq6/frame00015.png,55.225982,6.608973,55.839389,,,,small,StMarysChurch,selp_npy_quaternion,w2c
2511,selp_metadata,Street,img,img_west,,,Street/img/image2_000213.png,Street/img_west/image_west_0114.png,55.214558,1.031662,55.264820,,,,small,Street,selp_npy_quaternion,w2c
2687,selp_metadata,GreatCourt,seq2,seq3,,,GreatCourt/seq2/frame00078.png,GreatCourt/seq3/frame00541.png,55.182398,2.701816,55.800458,,,,small,GreatCourt,selp_npy_quaternion,w2c
1563,selp_metadata,Street,img_east,img,,,Street/img_east/image_east_0438.png,Street/img/image2_000432.png,55.167783,0.031233,57.440954,,,,small,Street,selp_npy_quaternion,w2c
4688,selp_metadata,Street,img,img_east,,,Street/img/image2_001781.png,Street/img_east/image_east_0127.png,55.073372,8.039848,56.911314,,,,small,Street,selp_npy_quaternion,w2c
4762,selp_metadata,Street,img,img_east,,,Street/img/image2_001449.png,Street/img_east/image_east_0193.png,55.037576,2.721059,55.529094,,,,small,Street,selp_npy_quaternion,w2c
4053,selp_metadata,Street,img,img_south,,,Street/img/image2_002058.png,Street/img_south/image_south_1_0527.png,55.011147,1.594580,55.033278,,,,small,Street,selp_npy_quaternion,w2c
1839,selp_metadata,GreatCourt,seq4,seq1,,,GreatCourt/seq4/frame00129.png,GreatCourt/seq1/frame00168.png,54.952665,1.033303,55.416059,,,,small,GreatCourt,selp_npy_quaternion,w2c
2421,selp_metadata,Street,img_east,img,,,Street/img_east/image_east_0136.png,Street/img/image2_001840.png,54.930471,1.680238,54.998079,,,,small,Street,selp_npy_quaternion,w2c
4959,selp_metadata,Street,img,img,,,Street/img/image2_000810.png,Street/img/image2_000707.png,54.921784,7.330729,56.589609,,,,small,Street,selp_npy_quaternion,w2c
2101,selp_metadata,Street,img_east,img,,,Street/img_east/image_east_0524.png,Street/img/image2_000031.png,54.833160,2.026068,55.423445,,,,small,Street,selp_npy_quaternion,w2c
3234,selp_metadata,GreatCourt,seq1,seq3,,,GreatCourt/seq1/frame00111.png,GreatCourt/seq3/frame00255.png,54.832442,6.296675,55.281600,,,,small,GreatCourt,selp_npy_quaternion,w2c
2258,selp_metadata,GreatCourt,seq2,seq5,,,GreatCourt/seq2/frame00104.png,GreatCourt/seq5/frame00267.png,54.811936,5.051717,55.031062,,,,small,GreatCourt,selp_npy_quaternion,w2c
4442,selp_metadata,Street,img_north,img_east,,,Street/img_north/image_north_2_0207.png,Street/img_east/image_east_0182.png,54.742853,6.554701,55.416459,,,,small,Street,selp_npy_quaternion,w2c
3507,selp_metadata,GreatCourt,seq5,seq5,,,GreatCourt/seq5/frame00364.png,GreatCourt/seq5/frame00366.png,54.733710,6.452394,56.444967,,,,small,GreatCourt,selp_npy_quaternion,w2c
4643,selp_metadata,Street,img,img_east,,,Street/img/image2_000651.png,Street/img_east/image_east_0365.png,54.596012,2.953013,54.672818,,,,small,Street,selp_npy_quaternion,w2c
4236,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0541.png,Street/img/image2_000130.png,54.541586,2.540467,54.682583,,,,small,Street,selp_npy_quaternion,w2c
3265,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00355.png,GreatCourt/seq3/frame00588.png,54.461794,5.925052,55.062336,,,,small,GreatCourt,selp_npy_quaternion,w2c
2085,selp_metadata,Street,img_east,img,,,Street/img_east/image_east_0136.png,Street/img/image2_001839.png,54.420935,0.493151,54.658580,,,,small,Street,selp_npy_quaternion,w2c
1565,selp_metadata,GreatCourt,seq5,seq1,,,GreatCourt/seq5/frame00316.png,GreatCourt/seq1/frame00243.png,54.417141,3.124922,54.947843,,,,small,GreatCourt,selp_npy_quaternion,w2c
4395,selp_metadata,Street,img,img,,,Street/img/image2_000266.png,Street/img/image2_000262.png,54.385948,5.266758,54.621272,,,,small,Street,selp_npy_quaternion,w2c
4921,selp_metadata,Street,img,img_south,,,Street/img/image2_001429.png,Street/img_south/image_south_1_0405.png,54.327560,3.176065,54.509017,,,,small,Street,selp_npy_quaternion,w2c
4327,selp_metadata,Street,img,img,,,Street/img/image2_000247.png,Street/img/image2_000244.png,54.319017,2.018956,54.390952,,,,small,Street,selp_npy_quaternion,w2c
4633,selp_metadata,Street,img,img,,,Street/img/image2_002337.png,Street/img/image2_002435.png,54.196474,1.269042,54.909906,,,,small,Street,selp_npy_quaternion,w2c
2375,selp_metadata,Street,img,img_west,,,Street/img/image2_000213.png,Street/img_west/image_west_0115.png,53.937819,3.042734,54.086478,,,,small,Street,selp_npy_quaternion,w2c
1864,selp_metadata,Street,img_east,img,,,Street/img_east/image_east_0477.png,Street/img/image2_000311.png,53.918338,5.614105,54.298288,,,,small,Street,selp_npy_quaternion,w2c
2876,selp_metadata,Street,img,img_north,,,Street/img/image2_001969.png,Street/img_north/image_north_1_0148.png,53.908693,7.544531,54.702047,,,,small,Street,selp_npy_quaternion,w2c
2787,selp_metadata,GreatCourt,seq3,seq5,,,GreatCourt/seq3/frame00190.png,GreatCourt/seq5/frame00191.png,53.830221,0.935106,53.837939,,,,small,GreatCourt,selp_npy_quaternion,w2c
4173,selp_metadata,Street,img,img_south,,,Street/img/image2_000766.png,Street/img_south/image_south_1_0250.png,53.742110,1.801799,53.777359,,,,small,Street,selp_npy_quaternion,w2c
3997,selp_metadata,Street,img,img_east,,,Street/img/image2_000587.png,Street/img_east/image_east_0393.png,53.667697,3.210929,53.777951,,,,small,Street,selp_npy_quaternion,w2c
533,selp_metadata,Street,img_west,img_south,,,Street/img_west/image_west_0423.png,Street/img_south/image_south_1_0425.png,53.515433,12.171753,54.943837,,,,small,Street,selp_npy_quaternion,w2c
1139,selp_metadata,StMarysChurch,seq5,seq1,,,StMarysChurch/seq5/frame00023.png,StMarysChurch/seq1/frame00219.png,53.505843,5.292809,54.955863,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4483,selp_metadata,Street,img,img_north,,,Street/img/image2_000925.png,Street/img_north/image_north_1_0377.png,53.472424,2.127749,53.745107,,,,small,Street,selp_npy_quaternion,w2c
1659,selp_metadata,GreatCourt,seq4,seq1,,,GreatCourt/seq4/frame00130.png,GreatCourt/seq1/frame00168.png,53.369228,1.387911,53.788154,,,,small,GreatCourt,selp_npy_quaternion,w2c
1425,selp_metadata,Street,img_east,img,,,Street/img_east/image_east_0439.png,Street/img/image2_000432.png,53.341721,0.855112,55.189773,,,,small,Street,selp_npy_quaternion,w2c
2699,selp_metadata,GreatCourt,seq2,seq5,,,GreatCourt/seq2/frame00106.png,GreatCourt/seq5/frame00266.png,53.298468,4.819264,53.504421,,,,small,GreatCourt,selp_npy_quaternion,w2c
64,selp_metadata,GreatCourt,seq4,seq1,,,GreatCourt/seq4/frame00128.png,GreatCourt/seq1/frame00168.png,53.154373,1.316928,53.667825,,,,small,GreatCourt,selp_npy_quaternion,w2c
4325,selp_metadata,Street,img,img,,,Street/img/image2_000866.png,Street/img/image2_000852.png,53.090835,3.548638,53.594073,,,,small,Street,selp_npy_quaternion,w2c
1325,selp_metadata,GreatCourt,seq4,seq2,,,GreatCourt/seq4/frame00128.png,GreatCourt/seq2/frame00234.png,53.065530,1.133770,53.431314,,,,small,GreatCourt,selp_npy_quaternion,w2c
947,selp_metadata,StMarysChurch,seq13,seq4,,,StMarysChurch/seq13/frame00050.png,StMarysChurch/seq4/frame00061.png,53.061544,19.738182,58.122728,,,,small,StMarysChurch,selp_npy_quaternion,w2c
2972,selp_metadata,GreatCourt,seq5,seq1,,,GreatCourt/seq5/frame00318.png,GreatCourt/seq1/frame00240.png,52.932312,6.026303,53.288703,,,,small,GreatCourt,selp_npy_quaternion,w2c
3271,selp_metadata,Street,img,img,,,Street/img/image2_002338.png,Street/img/image2_002433.png,52.908481,0.321803,52.977668,,,,small,Street,selp_npy_quaternion,w2c
4215,selp_metadata,Street,img,img_east,,,Street/img/image2_000787.png,Street/img_east/image_east_0357.png,52.887319,2.878950,56.073251,,,,small,Street,selp_npy_quaternion,w2c
4720,selp_metadata,Street,img,img_west,,,Street/img/image2_001754.png,Street/img_west/image_west_0457.png,52.861152,10.306841,54.019604,,,,small,Street,selp_npy_quaternion,w2c
4458,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0509.png,Street/img/image2_000243.png,52.820490,1.707121,52.907021,,,,small,Street,selp_npy_quaternion,w2c
1209,selp_metadata,StMarysChurch,seq5,seq6,,,StMarysChurch/seq5/frame00045.png,StMarysChurch/seq6/frame00015.png,52.807049,5.072912,53.070220,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4155,selp_metadata,Street,img,img,,,Street/img/image2_002338.png,Street/img/image2_002434.png,52.771952,1.518655,53.481901,,,,small,Street,selp_npy_quaternion,w2c
2189,selp_metadata,GreatCourt,seq4,seq3,,,GreatCourt/seq4/frame00045.png,GreatCourt/seq3/frame00482.png,52.680637,0.509147,52.965220,,,,small,GreatCourt,selp_npy_quaternion,w2c
613,selp_metadata,Street,img_east,img,,,Street/img_east/image_east_0227.png,Street/img/image2_001300.png,52.627308,11.015798,53.777512,,,,small,Street,selp_npy_quaternion,w2c
3903,selp_metadata,Street,img,img,,,Street/img/image2_000872.png,Street/img/image2_000844.png,52.562328,6.913989,53.006367,,,,small,Street,selp_npy_quaternion,w2c
776,selp_metadata,GreatCourt,seq2,seq5,,,GreatCourt/seq2/frame00106.png,GreatCourt/seq5/frame00265.png,52.537993,5.270692,52.785971,,,,small,GreatCourt,selp_npy_quaternion,w2c
3303,selp_metadata,Street,img,img_west,,,Street/img/image2_000178.png,Street/img_west/image_west_0115.png,52.523773,4.829424,54.746368,,,,small,Street,selp_npy_quaternion,w2c
412,selp_metadata,Street,img_west,img_south,,,Street/img_west/image_west_0422.png,Street/img_south/image_south_1_0424.png,52.357804,15.450621,54.771609,,,,small,Street,selp_npy_quaternion,w2c
2852,selp_metadata,GreatCourt,seq1,seq5,,,GreatCourt/seq1/frame00405.png,GreatCourt/seq5/frame00201.png,52.340551,4.614073,52.798218,,,,small,GreatCourt,selp_npy_quaternion,w2c
4376,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0540.png,Street/img/image2_000131.png,52.204842,2.718826,52.832165,,,,small,Street,selp_npy_quaternion,w2c
3331,selp_metadata,Street,img,img,,,Street/img/image2_000871.png,Street/img/image2_000846.png,52.158395,0.310500,52.177076,,,,small,Street,selp_npy_quaternion,w2c
2276,selp_metadata,GreatCourt,seq1,seq5,,,GreatCourt/seq1/frame00404.png,GreatCourt/seq5/frame00201.png,52.106256,4.635152,52.600327,,,,small,GreatCourt,selp_npy_quaternion,w2c
2982,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00583.png,GreatCourt/seq3/frame00145.png,52.094643,2.772649,52.500639,,,,small,GreatCourt,selp_npy_quaternion,w2c
2761,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00255.png,GreatCourt/seq3/frame00507.png,52.092967,5.829741,52.890738,,,,small,GreatCourt,selp_npy_quaternion,w2c
5157,selp_metadata,Street,img,img,,,Street/img/image2_001618.png,Street/img/image2_001717.png,52.064813,2.097366,52.320595,,,,small,Street,selp_npy_quaternion,w2c
2768,selp_metadata,Street,img_east,img,,,Street/img_east/image_east_0136.png,Street/img/image2_001841.png,51.961339,2.433013,52.128329,,,,small,Street,selp_npy_quaternion,w2c
3202,selp_metadata,GreatCourt,seq1,seq3,,,GreatCourt/seq1/frame00109.png,GreatCourt/seq3/frame00255.png,51.821242,3.911373,52.032030,,,,small,GreatCourt,selp_npy_quaternion,w2c
3483,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00300.png,GreatCourt/seq3/frame00540.png,51.794387,5.921695,52.141245,,,,small,GreatCourt,selp_npy_quaternion,w2c
4611,selp_metadata,Street,img,img,,,Street/img/image2_000856.png,Street/img/image2_000861.png,51.787677,0.380367,51.830901,,,,small,Street,selp_npy_quaternion,w2c
3855,selp_metadata,Street,img,img,,,Street/img/image2_000868.png,Street/img/image2_000850.png,51.766934,4.192679,52.845343,,,,small,Street,selp_npy_quaternion,w2c
3867,selp_metadata,Street,img,img_east,,,Street/img/image2_002112.png,Street/img_east/image_east_0067.png,51.725712,0.518485,51.760449,,,,small,Street,selp_npy_quaternion,w2c
1877,selp_metadata,GreatCourt,seq4,seq2,,,GreatCourt/seq4/frame00128.png,GreatCourt/seq2/frame00233.png,51.681172,0.122536,52.457057,,,,small,GreatCourt,selp_npy_quaternion,w2c
1751,selp_metadata,StMarysChurch,seq10,seq4,,,StMarysChurch/seq10/frame00046.png,StMarysChurch/seq4/frame00106.png,51.541693,17.449371,56.141374,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4777,selp_metadata,Street,img,img,,,Street/img/image2_000870.png,Street/img/image2_000849.png,51.371891,2.551786,51.637160,,,,small,Street,selp_npy_quaternion,w2c
2325,selp_metadata,GreatCourt,seq5,seq1,,,GreatCourt/seq5/frame00315.png,GreatCourt/seq1/frame00243.png,51.259860,4.074927,52.211364,,,,small,GreatCourt,selp_npy_quaternion,w2c
4041,selp_metadata,Street,img,img,,,Street/img/image2_000872.png,Street/img/image2_000845.png,51.219565,4.905940,51.465364,,,,small,Street,selp_npy_quaternion,w2c
4697,selp_metadata,Street,img,img,,,Street/img/image1_000377.png,Street/img/image1_000399.png,51.197660,1.224257,51.841153,,,,small,Street,selp_npy_quaternion,w2c
2266,selp_metadata,StMarysChurch,seq13,seq12,,,StMarysChurch/seq13/frame00261.png,StMarysChurch/seq12/frame00163.png,51.070971,16.178427,55.307393,,,,small,StMarysChurch,selp_npy_quaternion,w2c
5255,selp_metadata,Street,img,img,,,Street/img/image2_000923.png,Street/img/image2_000920.png,51.037972,1.711560,51.123010,,,,small,Street,selp_npy_quaternion,w2c
4525,selp_metadata,Street,img,img,,,Street/img/image2_000288.png,Street/img/image2_000249.png,50.965777,5.760823,51.300521,,,,small,Street,selp_npy_quaternion,w2c
5161,selp_metadata,Street,img,img_south,,,Street/img/image2_000765.png,Street/img_south/image_south_1_0250.png,50.930364,4.801759,51.186542,,,,small,Street,selp_npy_quaternion,w2c
4035,selp_metadata,Street,img,img,,,Street/img/image2_000290.png,Street/img/image2_000250.png,50.889185,0.615589,50.981082,,,,small,Street,selp_npy_quaternion,w2c
937,selp_metadata,StMarysChurch,seq10,seq4,,,StMarysChurch/seq10/frame00046.png,StMarysChurch/seq4/frame00105.png,50.861128,16.252837,54.840936,,,,small,StMarysChurch,selp_npy_quaternion,w2c
1128,selp_metadata,StMarysChurch,seq13,seq4,,,StMarysChurch/seq13/frame00050.png,StMarysChurch/seq4/frame00062.png,50.852933,19.938224,56.245988,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4905,selp_metadata,Street,img,img_west,,,Street/img/image2_000355.png,Street/img_west/image_west_0154.png,50.721999,9.841747,52.126465,,,,small,Street,selp_npy_quaternion,w2c
3468,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00350.png,GreatCourt/seq3/frame00337.png,50.692406,2.715122,51.398654,,,,small,GreatCourt,selp_npy_quaternion,w2c
4219,selp_metadata,Street,img,img_east,,,Street/img/image2_001783.png,Street/img_east/image_east_0126.png,50.658811,7.695734,53.878013,,,,small,Street,selp_npy_quaternion,w2c
5272,selp_metadata,Street,img,img_east,,,Street/img/image2_001785.png,Street/img_east/image_east_0125.png,50.637140,8.901330,52.930106,,,,small,Street,selp_npy_quaternion,w2c
4545,selp_metadata,Street,img,img_north,,,Street/img/image2_000926.png,Street/img_north/image_north_1_0375.png,50.556373,2.763311,50.699811,,,,small,Street,selp_npy_quaternion,w2c
5213,selp_metadata,Street,img,img,,,Street/img/image2_000270.png,Street/img/image2_000261.png,50.555129,8.888283,51.509787,,,,small,Street,selp_npy_quaternion,w2c
2792,selp_metadata,Street,img_east,img,,,Street/img_east/image_east_0076.png,Street/img/image2_001988.png,50.541122,3.391989,50.788388,,,,small,Street,selp_npy_quaternion,w2c
2517,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00202.png,GreatCourt/seq3/frame00200.png,50.536629,0.842395,50.791492,,,,small,GreatCourt,selp_npy_quaternion,w2c
2535,selp_metadata,GreatCourt,seq1,seq3,,,GreatCourt/seq1/frame00091.png,GreatCourt/seq3/frame00236.png,50.534504,6.575303,51.307525,,,,small,GreatCourt,selp_npy_quaternion,w2c
192,selp_metadata,GreatCourt,seq1,seq5,,,GreatCourt/seq1/frame00039.png,GreatCourt/seq5/frame00264.png,50.531646,1.568173,50.609990,,,,small,GreatCourt,selp_npy_quaternion,w2c
1540,selp_metadata,StMarysChurch,seq5,seq6,,,StMarysChurch/seq5/frame00043.png,StMarysChurch/seq6/frame00017.png,50.345926,2.897305,50.785123,,,,small,StMarysChurch,selp_npy_quaternion,w2c
3022,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00351.png,GreatCourt/seq3/frame00336.png,50.320658,3.262627,51.443231,,,,small,GreatCourt,selp_npy_quaternion,w2c
5023,selp_metadata,Street,img,img,,,Street/img/image2_001809.png,Street/img/image2_001788.png,50.282061,6.394465,51.735552,,,,small,Street,selp_npy_quaternion,w2c
3440,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0373.png,Street/img/image2_000742.png,50.275673,2.405796,51.777352,,,,small,Street,selp_npy_quaternion,w2c
4530,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0540.png,Street/img/image2_000130.png,50.262685,1.972413,50.514664,,,,small,Street,selp_npy_quaternion,w2c
2559,selp_metadata,GreatCourt,seq1,seq3,,,GreatCourt/seq1/frame00038.png,GreatCourt/seq3/frame00516.png,50.217090,3.294304,50.324301,,,,small,GreatCourt,selp_npy_quaternion,w2c
908,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0527.png,Street/img/image2_000136.png,50.154625,6.032851,50.613019,,,,small,Street,selp_npy_quaternion,w2c
2417,selp_metadata,Street,img,img_east,,,Street/img/image2_001784.png,Street/img_east/image_east_0125.png,50.097377,10.293426,53.871518,,,,small,Street,selp_npy_quaternion,w2c
1947,selp_metadata,Street,img_south,img,,,Street/img_south/image_south_1_0044.png,Street/img/image1_000216.png,50.020701,2.022238,50.280210,,,,small,Street,selp_npy_quaternion,w2c
844,selp_metadata,GreatCourt,seq5,seq5,,,GreatCourt/seq5/frame00291.png,GreatCourt/seq5/frame00293.png,49.990318,1.404174,50.037730,,,,small,GreatCourt,selp_npy_quaternion,w2c
3959,selp_metadata,Street,img,img,,,Street/img/image2_000208.png,Street/img/image2_000191.png,49.850751,2.111389,49.953139,,,,small,Street,selp_npy_quaternion,w2c
547,selp_metadata,Street,img_south,img,,,Street/img_south/image_south_1_0176.png,Street/img/image2_000477.png,49.780127,3.353877,49.926882,,,,small,Street,selp_npy_quaternion,w2c
3741,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00204.png,GreatCourt/seq3/frame00201.png,49.704633,2.625712,50.041111,,,,small,GreatCourt,selp_npy_quaternion,w2c
3549,selp_metadata,GreatCourt,seq5,seq5,,,GreatCourt/seq5/frame00381.png,GreatCourt/seq5/frame00380.png,49.565062,3.742077,49.699099,,,,small,GreatCourt,selp_npy_quaternion,w2c
741,selp_metadata,Street,img_south,img,,,Street/img_south/image_south_1_0175.png,Street/img/image2_000475.png,49.516007,0.944100,49.700981,,,,small,Street,selp_npy_quaternion,w2c
5054,selp_metadata,Street,img,img,,,Street/img/image2_000277.png,Street/img/image2_000280.png,49.508813,2.141949,50.352889,,,,small,Street,selp_npy_quaternion,w2c
4573,selp_metadata,Street,img,img_west,,,Street/img/image2_000356.png,Street/img_west/image_west_0155.png,49.504279,10.066633,51.141567,,,,small,Street,selp_npy_quaternion,w2c
3322,selp_metadata,GreatCourt,seq1,seq5,,,GreatCourt/seq1/frame00038.png,GreatCourt/seq5/frame00264.png,49.463265,1.751103,49.618579,,,,small,GreatCourt,selp_npy_quaternion,w2c
1767,selp_metadata,GreatCourt,seq2,seq3,,,GreatCourt/seq2/frame00255.png,GreatCourt/seq3/frame00316.png,49.450560,4.454433,50.071494,,,,small,GreatCourt,selp_npy_quaternion,w2c
5086,selp_metadata,Street,img,img_west,,,Street/img/image2_000179.png,Street/img_west/image_west_0115.png,49.415958,5.798526,51.434267,,,,small,Street,selp_npy_quaternion,w2c
3612,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00205.png,GreatCourt/seq3/frame00202.png,49.274782,1.781080,49.673967,,,,small,GreatCourt,selp_npy_quaternion,w2c
3445,selp_metadata,Street,img,img_south,,,Street/img/image2_001430.png,Street/img_south/image_south_1_0405.png,49.267632,2.671786,49.368611,,,,small,Street,selp_npy_quaternion,w2c
266,selp_metadata,StMarysChurch,seq1,seq5,,,StMarysChurch/seq1/frame00223.png,StMarysChurch/seq5/frame00027.png,49.170511,21.723935,56.462184,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4239,selp_metadata,Street,img,img_west,,,Street/img/image2_000179.png,Street/img_west/image_west_0116.png,49.145330,3.444349,50.684651,,,,small,Street,selp_npy_quaternion,w2c
2770,selp_metadata,GreatCourt,seq5,seq2,,,GreatCourt/seq5/frame00373.png,GreatCourt/seq2/frame00252.png,49.036039,10.677256,50.211539,,,,small,GreatCourt,selp_npy_quaternion,w2c
1492,selp_metadata,Street,img_south,img,,,Street/img_south/image_south_1_0176.png,Street/img/image2_000476.png,48.929690,2.409936,49.238087,,,,small,Street,selp_npy_quaternion,w2c
180,selp_metadata,GreatCourt,seq3,seq5,,,GreatCourt/seq3/frame00519.png,GreatCourt/seq5/frame00268.png,48.869096,2.432761,49.003254,,,,small,GreatCourt,selp_npy_quaternion,w2c
3661,selp_metadata,Street,img,img,,,Street/img/image2_000211.png,Street/img/image2_000192.png,48.862265,2.401527,49.094730,,,,small,Street,selp_npy_quaternion,w2c
847,selp_metadata,StMarysChurch,seq5,seq1,,,StMarysChurch/seq5/frame00021.png,StMarysChurch/seq1/frame00219.png,48.807265,1.868607,50.168059,,,,small,StMarysChurch,selp_npy_quaternion,w2c
3609,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00205.png,GreatCourt/seq3/frame00203.png,48.742595,2.734823,49.284724,,,,small,GreatCourt,selp_npy_quaternion,w2c
317,selp_metadata,GreatCourt,seq4,seq3,,,GreatCourt/seq4/frame00044.png,GreatCourt/seq3/frame00481.png,48.673698,0.442960,48.750898,,,,small,GreatCourt,selp_npy_quaternion,w2c
1604,selp_metadata,StMarysChurch,seq10,seq4,,,StMarysChurch/seq10/frame00018.png,StMarysChurch/seq4/frame00082.png,48.665933,25.105513,57.420319,,,,small,StMarysChurch,selp_npy_quaternion,w2c
2621,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0405.png,Street/img/image2_000610.png,48.603598,8.195220,49.307546,,,,small,Street,selp_npy_quaternion,w2c
1420,selp_metadata,StMarysChurch,seq13,seq4,,,StMarysChurch/seq13/frame00053.png,StMarysChurch/seq4/frame00065.png,48.564406,20.113270,53.983224,,,,small,StMarysChurch,selp_npy_quaternion,w2c
4227,selp_metadata,Street,img,img,,,Street/img/image2_000444.png,Street/img/image2_000472.png,48.519136,4.431330,48.966529,,,,small,Street,selp_npy_quaternion,w2c
3675,selp_metadata,GreatCourt,seq5,seq1,,,GreatCourt/seq5/frame00183.png,GreatCourt/seq1/frame00421.png,48.477772,5.580559,48.932507,,,,small,GreatCourt,selp_npy_quaternion,w2c
4678,selp_metadata,Street,img,img,,,Street/img/image2_000243.png,Street/img/image2_000246.png,48.444840,2.473235,48.519183,,,,small,Street,selp_npy_quaternion,w2c
1890,selp_metadata,Street,img_south,img,,,Street/img_south/image_south_1_0175.png,Street/img/image2_000476.png,48.395072,1.790512,48.720493,,,,small,Street,selp_npy_quaternion,w2c
4950,selp_metadata,Street,img,img,,,Street/img/image2_000284.png,Street/img/image2_000282.png,48.318026,2.777352,48.520741,,,,small,Street,selp_npy_quaternion,w2c
1531,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_1_0541.png,Street/img/image2_000129.png,48.315908,3.079656,48.631162,,,,small,Street,selp_npy_quaternion,w2c
176,selp_metadata,StMarysChurch,seq4,seq10,,,StMarysChurch/seq4/frame00106.png,StMarysChurch/seq10/frame00045.png,48.292969,21.679726,54.992172,,,,small,StMarysChurch,selp_npy_quaternion,w2c
3237,selp_metadata,GreatCourt,seq5,seq3,,,GreatCourt/seq5/frame00358.png,GreatCourt/seq3/frame00591.png,48.286464,9.812527,49.326121,,,,small,GreatCourt,selp_npy_quaternion,w2c
2524,selp_metadata,Street,img,img,,,Street/img/image2_000242.png,Street/img/image2_000285.png,48.168122,5.078178,48.674422,,,,small,Street,selp_npy_quaternion,w2c
4459,selp_metadata,Street,img,img_south,,,Street/img/image2_002060.png,Street/img_south/image_south_1_0528.png,48.140985,0.047349,48.142876,,,,small,Street,selp_npy_quaternion,w2c
3657,selp_metadata,GreatCourt,seq5,seq1,,,GreatCourt/seq5/frame00117.png,GreatCourt/seq1/frame00490.png,48.098107,1.659059,48.317175,,,,small,GreatCourt,selp_npy_quaternion,w2c
449,selp_metadata,StMarysChurch,seq9,seq4,,,StMarysChurch/seq9/frame00097.png,StMarysChurch/seq4/frame00080.png,47.970841,22.305464,54.784102,,,,small,StMarysChurch,selp_npy_quaternion,w2c
2877,selp_metadata,Street,img_north,img,,,Street/img_north/image_north_2_0474.png,Street/img/image2_000400.png,47.732030,12.905521,51.692720,,,,small,Street,selp_npy_quaternion,w2c
766,selp_metadata,Street,img_east,img,,,Street/img_east/image_east_0439.png,Street/img/image2_000431.png,47.689086,6.156666,50.019893,,,,small,Street,selp_npy_quaternion,w2c
1739,selp_metadata,Street,img_east,img,,,Street/img_east/image_east_0525.png,Street/img/image2_000030.png,47.608297,0.774822,47.916460,,,,small,Street,selp_npy_quaternion,w2c
